,OBJECTID,CalSim_ID,Riv_Mi,Riv_Name,Comment,C2VSIM_GW,C2VSIM_SW,CalSim2_ID,Type,Sub_Type,Nrest_Gage,Strm_Code,RM_II,HR,geometry
1246,1247.0,RUB044,43.71,Rubicon River,Rubicon River at Rubicon Springs near Meeks Bay,,,,CH,SG,11428000/11428001,RUB,44.0,SAC,POINT (-120.24739554400973 39.019234239036976)
1247,1248.0,RUB047,47.38,Rubicon River,Rubicon River below Rubicon Lake,,,,CH,SG,11427960,RUB,47.0,SAC,POINT (-120.22314347600346 38.9889529165633)
1248,1249.0,RUB048,47.45,Rubicon River,Rubicon Reservoir diversion to Rockbound Tunnel,,,,CH,STM,,RUB,48.0,SAC,POINT (-120.22314119065803 38.987926406192145)
1249,1250.0,LRB003,2.9,Little Rubicon River,Little Rubicon River below Buck Island Dam,,,,CH,SG,11428400,LRB,3.0,SAC,POINT (-120.25657363067 39.00521744561557)
1250,1251.0,LRB004,2.97,Little Rubicon River,Buck Island Lake,,,,CH,STM,,LRB,4.0,SAC,POINT (-120.2563000253138 39.00489329034835)
1251,1252.0,RRT000,0.0,Rubicon-Rockbound Tunnel,Rubicon-Rockbound Tunnel near Meeks Bay,,,,CH,SG,11427940,RRT,0.0,SAC,POINT (-120.22581282181908 38.9878177882431)
1252,1253.0,LRB005,4.635,LIttle Rubicon River,Inflow from Rubicon-Rockbound Tunnel,,,,CH,STM,,LRB,5.0,SAC,POINT (-120.23444663709205 38.992273340258485)
1253,1254.0,BLT000,0.0,Buck Island-Loon Lake Tunnel,Buck-Loon Tunnel near Meeks Bay,,,,CH,SG,11428300,BLT,0.0,SAC,POINT (-120.2568683876966 39.004627930014955)
1254,1255.0,GRL001,1.19,Gerle Creek,Gerle Reservoir near Meeks Bay,,,,CH,SG,11429600,GRL,1.0,SAC,POINT (-120.39393092310509 38.96612620642907)
1255,1256.0,SFR005,5.16,South Fork Rubicon River,Confluence with Gerle Creek,,,,CH,STM,,SFR,5.0,SAC,POINT (-120.39862443713645 38.95422783523555)
1256,1257.0,SFR004,4.98,South Fork Rubicon River,South Fork Rubicon River below Gerle Creek near Georgetown,,,,CH,SG,11430000,SFR,4.0,SAC,POINT (-120.40189908459033 38.95440343263344)
1257,1258.0,LOONL,10.46,Gerle Creek,Loon Lake Dam,,,,STR,,,,,SAC,POINT (-120.31057477471681 39.002354130717755)
1258,1259.0,GRL010,10.11,Gerle Creek,Gerle Creek below Loon Lake near Meeks Bay,,,,CH,SG,11429500,GRL,10.0,SAC,POINT (-120.3156064310306 39.005370782010985)
1259,1260.0,LLT000,0.0,Loon Lake Tunnel,Loon Lake Powerhouse near Meeks Bay,,,,CH,SG,11429340,LLT,0.0,SAC,POINT (-120.32458173267005 38.982536338240806)
1260,1261.0,SFR006,6.39,South Fork Rubicon River,Robbs Peak (diversion) Dam,,,,CH,STM,,SFR,6.0,SAC,POINT (-120.38844285662834 38.94718763504769)
1261,1262.0,RPT004,3.6,Robbs Peak Tunnel,Robbs Peak Powerhouse near Kyburz,,,,CH,SG,11429300,RPT,4.0,SAC,POINT (-120.37821765373313 38.89666208097854)
1262,1263.0,IHT002,1.88,Ice House Tunnel,Jones Fork Power Plant near Kyburz,,,,CH,SG,11440900,IHT,2.0,SAC,POINT (-120.38183944629239 38.85028784322957)
1263,1264.0,ICEHS,13.14,South Fork Silver Creek,Ice House Reservoir,,,,STR,,,,,SAC,POINT (-120.36062609720689 38.823564871105376)
1264,1265.0,UNVLY,16.99,Silver Creek,Union Valley Reservoir,,,,STR,,,,,SAC,POINT (-120.44067365505327 38.866122864380976)
1265,1266.0,SLV014,15.3,Silver Creek,Silver Creek below Junction Dam near Pollock Pines,,,,CH,SG,11441800,SLV,14.0,SAC,POINT (-120.46007922295257 38.85237526080686)
1266,1267.0,SLV015,15.46,Silver Creek,Junction Reservoir near Pollock Pines,,,,CH,SG,11441760,SLV,15.0,SAC,POINT (-120.4570909240729 38.852117467745266)
1267,1268.0,UVT001,0.39,Union Valley Power Tunnel,Union Valley Powerhouse near Pacific,,,,CH,SG,11441002,UVT,1.0,SAC,POINT (-120.44421410332339 38.864290528563004)
1268,1269.0,SLV017,16.82,Silver Creek,Confluence with Union Valley Powerhouse tailrace,,,,CH,STM,,SLV,17.0,SAC,POINT (-120.44467962014625 38.86437651292651)
1269,1270.0,SLV016,15.71,Silver Creek,Confluence with South Fork Siver Creek,,,,CH,STM,,SLV,16.0,SAC,POINT (-120.45395000852102 38.85434011768517)
1270,1271.0,SFS013,12.66,South Fork Silver Creek,South Fork Silver Creek near Ice House,,,,CH,SG,,SFS,13.0,SAC,POINT (-120.36515901068996 38.817905479848285)
1271,1272.0,SLV007,6.72,Silver Creek,Confluence with Jaybird Powerhouse tailrace.,,,,CH,STM,,SLV,7.0,SAC,POINT (-120.53204839016016 38.8338986726235)
1272,1273.0,JBT004,4.39,Jaybird Tunnel,Jaybird Powerhouse near Pollock Pines,,,,CH,SG,11441780,JBT,4.0,SAC,POINT (-120.53180384057683 38.83399265811112)
1273,1274.0,SLV006,6.23,,,,,,CH,SG,11441890,SLV,6.0,SAC,POINT (-120.53667576364072 38.82834789432587)
1274,1275.0,SLV005,5.89,Silver Creek,Silver Creek below Camino Dam,,,,CH,SG,11441900,SLV,5.0,SAC,POINT (-120.53949584800979 38.82399189237202)
1275,1276.0,CMN005,4.97,Camino Tunnel,Intertie to Brush Creek Tunnel/Reservoir,,,,CH,STM,,CMN,5.0,SAC,POINT (-120.6184094674539 38.79929426346271)
1276,1277.0,BCT000,0.0,Brush Creek Tunnel,Brush Creek Reservoir near Pollock Pines,,,,CH,SG,1142690,BCT,0.0,SAC,POINT (-120.62117179305498 38.81136587278854)
1277,1278.0,SFA048,48.25,South Fork American River,Confluence with Silver Creek,,,,CH,STM,,SFA,48.0,SAC,POINT (-120.59088478540693 38.78937857567762)
1278,1279.0,SFA046,45.82,South Fork American River,Confluence with El Dorado Powerhouse tailwater,,,,CH,STM,,SFA,46.0,SAC,POINT (-120.6188828639135 38.79365062717212)
1279,1280.0,SFA045,45.6,South Fork American River,Camino Powerhouse near Pollock Pines,,,,CH,SG,11441895,SFA,45.0,SAC,POINT (-120.62214171438362 38.79526169263336)
1280,1281.0,SFA032,32.07,South Fork American River,Confluence with Whit Rock Powerhouse tailrace,,,,CH,CNL,,SFA,32.0,SAC,POINT (-120.78821273811639 38.765190915773516)
1281,1282.0,WRT005,5.16,White Rock Tunnel,White Rock Powerhouse near Placerville,,,,CH,SG,11443460,WRT,5.0,SAC,POINT (-120.78718847657977 38.7651673086971)
1282,1283.0,CMN006,5.285,Camino Tunnel,Camino Powerhouse near Pollock Pines,,,,CH,SG,11441895,CMN,6.0,SAC,POINT (-120.62194405721768 38.79561450923129)
1283,1284.0,RKC001,1.0,Rock Creek,Rock Creek near Placerville,,,,CH,SG,"11444201,11444200,11444260",RKC,1.0,SAC,POINT (-120.77553836305633 38.79394707782065)
1284,1285.0,SFA035,34.364,South Fork American River,Confluence with Rock Creek (Rock Creek Powerhouse),,,,CH,STM,,SFA,35.0,SAC,POINT (-120.77884970000713 38.78272041435554)
1285,1286.0,SFA040,40.131,South Fork American River,South Fork American River near Camino,,,,CH,SG,11443500,SFA,40.0,SAC,POINT (-120.698698199022 38.77338305482688)
1286,1287.0,SLF010,10.27,Silver Fork American River,Confluence with Caples Creek,,,,CH,STM,,SLF,10.0,SAC,POINT (-120.18505043675734 38.6914563952073)
1287,1288.0,CAPLS,9.5,Caples Creek,Caples Lake (Twin Lakes Reservoir),,,,STR,,,,,SAC,POINT (-120.04971788685637 38.70710443391025)
1288,1289.0,CPC010,9.4,Caples Creek,Caples Lake Outlet near Kirkwood,,,,CH,SG,11437000,CPC,10.0,SAC,POINT (-120.05089370623507 38.707985446089985)
1289,1290.0,CPC009,9.32,Caples Creek,Caples Creek Release below Caples Dam near Kirkwood,,,,CH,SG,11436999,CPC,9.0,SAC,POINT (-120.0519259296934 38.70853686726779)
1290,1291.0,SILVR,15.6,,,,,,STR,,,SLF,,SAC,POINT (-120.12172773291057 38.66834074222003)
1291,1292.0,SLF015,14.81,Silver Fork American River,Silver Lake Outlet near Kirkwood,,,,CH,SG,11436000,SLF,15.0,SAC,POINT (-120.12301891582602 38.67145713109015)
1292,1293.0,SFA067,66.57,South Fork American River,Confluence with Silver Fork American River,,,,CH,STM,,SFA,67.0,SAC,POINT (-120.31547720796777 38.76745645576585)
1293,1294.0,CPL001,0.45,Caples Lake Spillway,Caples Lake Spillway near Kirkwood,,,,CH,SG,,CPL,1.0,SAC,POINT (-120.06523865240463 38.70432952527512)
1294,1295.0,CPC008,8.05,Caples Creek,Confluence with Caples Lake Spillway,,,,CH,STM,,CPC,8.0,SAC,POINT (-120.07017356507366 38.70871795164531)
1295,1296.0,SFA068,67.82,South Fork American River,South Fork American River at Kyburz,,,,CH,SG,11435500,SFA,68.0,SAC,POINT (-120.29659338382638 38.7737426991561)
1296,1297.0,SFA085,84.72,South Fork American River,Confluence with Echo Lake Conduit,,,,CH,STM,,SFA,85.0,SAC,POINT (-120.04117975932674 38.822997751302225)
1297,1298.0,ELIMP,0.0,Echo Lake Conduit,Diversion from off model Echo Lake in Truckee River watershed .,,,,OM,OMR,,ELC,0.0,SAC,POINT (-120.04407008270134 38.83477465003207)
1298,1299.0,ELC001,0.52,Echo Lake Conduit,Echo Lake Conduit near Phillips,,,,CH,SG,11434500,ELC,1.0,SAC,POINT (-120.03768704475038 38.83101569667156)
1299,1300.0,SFA066,66.31,South Fork American River,El Dorado Diversion Dam,,,,CH,STM,,SFA,66.0,SAC,POINT (-120.3186807570061 38.765153204206975)
1300,1301.0,EDC000,0.09,El Dorado Canal,El Dorado Canal near Kyburz,,,,CH,SG,11439000,EDC,0.0,SAC,POINT (-120.3202092420649 38.76435656115896)
1301,1302.0,ALD001,0.89,Alder Creek,Alder Creek near Whitehall (Creek only)/Alder Creek near Whitehall (Total Flow),,,,CH,SG,11439999/11440000,ALD,1.0,SAC,POINT (-120.37236754217642 38.75523657849062)
1302,1303.0,ALD002,1.1,Alder Creek,Alder Creek Diversion Dam. Diversion to Alder Creek Pipeline,,,,CH,STM,,ALD,2.0,SAC,POINT (-120.3692858272557 38.7542398280706)
1303,1304.0,EDC004,3.71,El Dorado Canal,Confluence with Alder Creek Pipeline,,,,CH,STM,,EDC,4.0,SAC,POINT (-120.37515175785153 38.76389967720704)
1304,1305.0,SFA063,62.5,South Fork American River,Confluence with Alder Creek,,,,CH,STM,,SFA,63.0,SAC,POINT (-120.37977201221423 38.76610257969343)
1305,1306.0,ACP001,0.86,Alder Creek Pipeline,Alder Creek Pipeline near Whitehall,,,,CH,SG,11439950,ACP,1.0,SAC,POINT (-120.37521146592043 38.763570197833936)
1306,1307.0,SFA065,65.71,South Fork American River,South Fork American River (River Only)/South Fork American River (Total Flow),,,,CH,SG,11439500/11439501,SFA,65.0,SAC,POINT (-120.32853184143774 38.76364015776195)
1307,1308.0,EDC007,7.13,El Dorado Canal,Ditch Camp 2 Siphon/Spill,,,,CH,STM,,EDC,7.0,SAC,POINT (-120.4359681890684 38.76529937617011)
1308,1309.0,SFA059,58.69,South Fork American River,Confluence with Plum Creek,,,,CH,STM,,SFA,59.0,SAC,POINT (-120.4418638432958 38.76842461862522)
1309,1310.0,PLM001,1.36,Plum Creek,Plum Creek near Riverton,,,,CH,SG,11440500,PLM,1.0,SAC,POINT (-120.42814178490654 38.75381048096303)
1310,1311.0,EDC021,21.25,El Dorado Canal,,,,,CH,CNL,,EDC,21.0,SAC,POINT (-120.58616307139376 38.76927063692734)
1311,1312.0,EDP003,2.82,El Dorado Powerhouse Penstocks,El Dorado Powerhouse near Pollock Pines,,,,CH,SG,11439300,EDP,3.0,SAC,POINT (-120.61921051563779 38.793439448233585)
1312,1313.0,WTPELD,24.28,El Dorado Canal,Reservoir 1 WTP,,,,WTP,NA,,,,SAC,POINT (-120.61008551044591 38.75473001369647)
1313,1314.0,EIDA1,,,El Dorado ID Off-model demand (American River),,,,OM,OMD,,,,SAC,POINT (-120.63073062919233 38.754620433300715)
1314,1315.0,STMMD,8.935,Pilot Creek,Stumpy Meadows Reservoir,,,,STR,,,,,SAC,POINT (-120.60427986725249 38.90344689108761)
1315,1316.0,PLC009,8.8,Pilot Creek,Pilot Creek near Georgetown,,,,CH,SG,11432500,PLC,9.0,SAC,POINT (-120.60650503426415 38.9043637525885)
1316,1317.0,PLC007,6.12,Pilot Creek,Pilot Creek Diversion Dam to Georgetown Divide Ditch (El Dorado Conduit),,,,CH,STM,,PLC,7.0,SAC,POINT (-120.64035145001881 38.922175456908015)
1317,1318.0,PLC006,5.97,Pilot Creek,Pilot Creek below Mutton Canyon near Georgetown,,,,CH,SG,11433040,PLC,6.0,SAC,POINT (-120.64184454801804 38.923531964030815)
1318,1319.0,WTPWAL,,,Lake Walton WTP,,,,WTP,NA,,,,SAC,POINT (-120.77824683540888 38.922519775082556)
1319,1320.0,GDPUD,,,Georgetown Divide Public Utility District,,,,OM,OMD,,,,SAC,POINT (-120.85523233529135 38.908718101996364)
1320,1321.0,RLT007,6.9,Ralston Tunnel,Ralston Powerhouse near Foresthill,,,,CH,SG,11427765,RLT,7.0,SAC,POINT (-120.72499957221955 39.00102170731699)
1321,1322.0,MFA037,36.24,Middle Fork American River,Confluence with Middle Fork Powerhouse tailrace,,,,CH,CNL,,MFA,37.0,SAC,POINT (-120.59653347793797 39.02495396472629)
1322,1323.0,MFT000,0.17,North Fork Long Canyon Creek Diversion Tunnel,North Fork Long Canyon Creek Diversion Tunnel near Volcanoville,,,,CH,SG,11433080,NLC,0.0,SAC,POINT (-120.48192954681375 39.04839866038625)
1323,1324.0,MOK082,82.45,Mokelumne River,Electra Powerhouse,,,,CH,STM,,MOK,82.0,SJR,POINT (-120.669544588377 38.33061714190665)
1324,1325.0,MOK088,87.85,Mokelumne River,Confluence with North/Middle Forks,,,,CH,STM,,MOK,88.0,SJR,POINT (-120.61055271930081 38.37198111977529)
1325,1326.0,NFM006,6.62,North Fork Mokelumne River,North Fork Mokelumne River below Electra Div Dam near West Point,,,,CH,SG,11316700,NFM,6.0,SJR,POINT (-120.55023860589598 38.42037899478953)
1326,1327.0,NFM007,6.71,North Fork Mokelumne River,Electra Diversion Dam,,,,CH,STM,,NFM,7.0,SJR,POINT (-120.54862066481488 38.420565908498524)
1327,1328.0,NFM009,10.07,North Fork Mokelumne River,North Fork Mokelumne River below Tiger Creek Reservoir near West Point,,,,CH,SG,11316670,NFM,9.0,SJR,POINT (-120.50505570871702 38.439211884086276)
1328,1329.0,NFM010,10.22,North Fork Mokelumne River,Tiger Creek Reservoir Dam,,,,CH,STM,,NFM,10.0,SJR,POINT (-120.5051447625712 38.44142031220906)
1329,1330.0,NFM011,11.49,North Fork Mokelumne River,Confluence with Tiger Creek Powerhouse tailrace,,,,CH,STM,,NFM,11.0,SJR,POINT (-120.49389537246674 38.44895696454391)
1330,1331.0,NFM012,11.83,North Fork Mokelumne River,North Fork Mokelumne River above Tiger Creek,,,,CH,SG,11316600,NFM,12.0,SJR,POINT (-120.49027048767057 38.446404194037115)
1331,1332.0,NFM024,24.4,North Fork Mokelumne River,Confluence with Bear River (below Lower Bear River Reservoir),,,,CH,STM,,NFM,24.0,SJR,POINT (-120.29716759061526 38.475885473536174)
1332,1333.0,SLTSP,29.82,North Fork Mokelumne River,Salt Springs Reservoir Dam,,,,STR,,,NFM,,SJR,POINT (-120.21527972658656 38.49844423699373)
1333,1334.0,NFM029,29.34,North Fork Mokelumne River,North Fork Mokelumne River below Salt Springs Dam,,,,CH,SG,11314500,NFM,29.0,SJR,POINT (-120.22132810593548 38.49370576269959)
1334,1335.0,LBEAR,5.73,Bear River,Lower Bear River Reservoir Dam,,,,STR,,,BRV,,SJR,POINT (-120.25585213082869 38.54016883754697)
1335,1336.0,BRV005,5.43,Bear River,Bear River below Lower Bear River Dam,,,,CH,SG,11315900,BRV,5.0,SJR,POINT (-120.25743770983013 38.53625166180325)
1336,1337.0,BRV002,1.51,Bear River,Bear River Diversion Dam,,,,CH,STM,,BRV,2.0,SJR,POINT (-120.29005566686254 38.49235234119982)
1337,1338.0,BRV001,1.44,Bear River,Bear River below Bear River Diversion Dam,,,,CH,SG,11316100,BRV,1.0,SJR,POINT (-120.2904580535785 38.49138373743602)
1338,1339.0,TGR006,6.19,Tiger Creek Regulatory Canal,Confluence with Bear River Diversion. Possible spill just downstream,,,,CH,STM,,TGR,6.0,SJR,POINT (-120.2913758613573 38.490287689556936)
1339,1340.0,BRV003,1.6,Bear River,Bear River near Salt Springs Dam,,,,CH,SG,11316000,BRV,3.0,SJR,POINT (-120.2890437550221 38.49337139037851)
1340,1341.0,TGR000,0.08,Tiger Creek Regulatory Canal,Confluence of Salt Springs and Lower Bear River power diversions,,,,CH,CNL,,TGR,0.0,SJR,POINT (-120.21832758961688 38.4977558857601)
1341,1342.0,TGR018,17.73,Tiger Creek Conduit,Tiger Creek below Regulator Reservoir near Pioneer,,,,CH,SG,11316605,TGR,18.0,SJR,POINT (-120.45234929350526 38.477034211996575)
1342,1343.0,TGR021,21.07,Tiger Creek Conduit,Tiger Creek Powerhouse near West Point,,,,CH,SG,11316610,TGR,21.0,SJR,POINT (-120.49302482120824 38.449028537368775)
1343,1344.0,ELT000,0.03,Electra Tunnel,West Point PH tailrace/Electra Diversion mixing point,,,,CH,CNL,,ELT,0.0,SJR,POINT (-120.54946830065421 38.42094051465106)
1344,1345.0,TBAUD,,,Lake Tabeaud,,,,STR,,,,,SJR,POINT (-120.66644955089144 38.3484911288222)
1345,1346.0,AMDOR,,,Combined off-model diversion from Buckhorn and Tanner WTPs,,,,OM,OMD,,,,SJR,POINT (-120.78916609668299 38.44448590863545)
1346,1347.0,MFM008,8.28,Middle Fork Mokelumne River,Confluence with Bear Creek (Mokelumne),,,,CH,STM,,MFM,8.0,SJR,POINT (-120.49707618959175 38.38472040672516)
1347,1348.0,BCM003,2.68,Bear Creek (Mokelumne),West Point WTP Bear Creek Diversion,,,,CH,STM,,BCM,3.0,SJR,POINT (-120.49026646187717 38.41409692139573)
1348,1349.0,MFM007,6.79,Middle Fork Mokelumne River,West Point WTP Middle Fork Mokelumne Diversion,,,,CH,STM,,MFM,7.0,SJR,POINT (-120.5163926546715 38.38516004984947)
1349,1350.0,MFM001,1.44,Middle Fork Mokelumne River,Confluence with South Fork Mokelumne River,,,,CH,STM,,MFM,1.0,SJR,POINT (-120.58664301337681 38.37463674319003)
1350,1351.0,MFM006,6.09,Middle Fork Mokelumne River,Midel Fork Mokelumne River at West Point,,,,CH,SG,11317000,MFM,6.0,SJR,POINT (-120.52674240082065 38.38937760716218)
1351,1352.0,WSPNT,,,West Point WTP (Calaveras County Water District),,,,OM,OMD,,,,SJR,POINT (-120.51452289215146 38.406930025053086)
1352,1353.0,SFM003,2.74,South Fork Mokelumne River,South Fork Mokelumne River near West Point,,,,CH,SG,11318500,SFM,3.0,SJR,POINT (-120.54548481071328 38.368200963408725)
1353,1354.0,SFM005,5.19,South Fork Mokelumne River,Jeff Davis Pipeline Diversion,,,,CH,STM,,SFM,5.0,SJR,POINT (-120.50748151836368 38.3626928330563)
1354,1355.0,MHILL,,,Jeff Davis Water Treatment Plant,,,,OM,OMD,,,,SJR,POINT (-120.54309893988295 38.34349788827255)
1355,1356.0,TGR001,0.24,Tiger Creek Regulating Canal (MoqAque),Tiger Creek Conduit below Salt Springs Dam,,,,CH,SG,11314000,TGR,1.0,SJR,POINT (-120.22025513406643 38.495810915651376)
1356,1357.0,CSM052,51.67,Cosumnes River,Confluence with Middle Fork Cosumnes River (Middle/South Fork flows simulated at CSM035),,,,CH,STM,,CSM,52.0,SJR,POINT (-120.84729475369821 38.553880236764805)
1357,1358.0,NFC019,19.2,North Fork Cosumnes River,Confluence with Camp Creek,,,,CH,STM,,NFC,19.0,SJR,POINT (-120.66631772306314 38.655059873429686)
1358,1359.0,CMP001,0.2,Camp Creek,Camp Creek near Somerset,,,,CH,SG,11333000,NFC,1.0,SJR,POINT (-120.66384355197265 38.65717961660081)
1359,1360.0,CMP005,5.29,Camp Creek,Confluence with Sly Park Creek,,,,CH,STM,,CMP,5.0,SJR,POINT (-120.5967128509122 38.687482778622915)
1360,1361.0,JNKSN,3.94,Sly Park Creek,Jenkinson Lake Dam (Sly Park Reservoir),,,,STR,,,,,SJR,POINT (-120.56155681531907 38.71516474816605)
1361,1362.0,CMP014,13.9,Camp Creek,Camp Creek Diversion Dam (Camp Creek Tunnel),,,,CH,STM,,CMP,14.0,SJR,POINT (-120.52505701560368 38.72460908707509)
1362,1363.0,CMC002,1.97,Camino Conduit,Sly Park Intertie and Camino Conduit connection,,,,CH,CNL,,CMC,2.0,SJR,POINT (-120.59609524054116 38.71217651446765)
1363,1364.0,MFF087,87.41,Middle Fork Feather River,Middle Fork Feather River near Portola,,,,CH,SG,11392100,MFF,87.0,SAC,POINT (-120.44443336791447 39.81882811573754)
1364,1365.0,MFF088,88.46,Middle Fork Feather River,Confluence with Big Grizzly Creek,,,,CH,STM,,MFF,88.0,SAC,POINT (-120.4278900198524 39.817682593670604)
1365,1366.0,MFF095,94.98,Middle Fork Feather River,Confluence with North Channel Little Last Chance Creek,,,,CH,STM,,MFF,95.0,SAC,POINT (-120.36202903816948 39.791496401746464)
1366,1367.0,NLL016,15.73,North Channel Little Last Chance Creek,Confluence with Little Last Chance Creek and East Channel Little Last Chance Creek,,,,CH,STM,,NLL,16.0,SAC,POINT (-120.16258848887693 39.82294473358524)
1367,1368.0,LLC007,7.3,Little Last Chance Creek,Little Last Chance Creek below Frenchman Dam near Chilcoot,,,,CH,SG,11391400,LLC,7.0,SAC,POINT (-120.18916354789184 39.89321058299975)
1368,1369.0,FRMAN,7.36,Little Last Chance Creek,Frenchman Lake Dam,,,,STR,,,LLC,,SAC,POINT (-120.19001690466348 39.89375275617725)
1369,1370.0,DAVIS,6.62,Big Grizzly Creek,Lake Davis - Big Grizzly Creek at Grizzly Valley Dam near Portola,,,,STR,,11391500,BGC,,SAC,POINT (-120.4766674913383 39.88374913086747)
1370,1371.0,BGC002,1.57,Big Grizzly Creek,"PCFCWCD redivert for Grizzly Ranch CSD APP16950,21443/Prmt15254,15255",,,,CH,STM,,BGC,2.0,SAC,POINT (-120.42765596950717 39.83595913893576)
1371,1372.0,LCCWD,,,Little Last Chance Irrigation District,,,,OM,OMD,,,,SAC,POINT (-120.22092279781933 39.81316157373104)
1372,1373.0,PLMAS,,,Grizzly Ranch/PCFCWCD demand,,,,OM,OMD,,,,SAC,POINT (-120.41790721788597 39.83599466511278)
1373,1374.0,NFF029,28.14,North Fork Feather River,Poe Forebay diversion to Poe Tunnel/Poe PH,,,,CH,STM,,NFF,29.0,SAC,POINT (-121.43238738245194 39.80959013775995)
1374,1375.0,NFF028,27.97,North Fork Feather River,North Fork Feather River below Poe Dam,,,,CH,SG,114044,NFF,28.0,SAC,POINT (-121.43530225894125 39.80853922967775)
1375,1376.0,POE006,6.42,Poe Powerhouse,Poe Powerhouse below Poe Dam near Jarbo Gap/Combined Flow North Fork Feather River Pulga and Poe Powerhouse.,,,,CH,SG,11404900/11404901,POE,6.0,SAC,POINT (-121.46955278808473 39.722998804760444)
1376,1377.0,NFF020,20.29,North Fork Feather River,Confluence with Poe Powerhouse tailwater,,,,CH,STM,,NFF,20.0,SAC,POINT (-121.46964633107775 39.72148949267008)
1377,1378.0,NFF035,34.77,North Fork Feather River,Cresta Forebay Dam,,,,CH,STM,,NFF,35.0,SAC,POINT (-121.37363550750669 39.876138764036895)
1378,1379.0,NFF039,38.78,North Fork Feather River,Confluence with Bucks Creek above Bucks Creek Powerhouse at Storrie,,,,CH,STM,11403700,NFF,39.0,SAC,POINT (-121.32651199637563 39.91431003574659)
1379,1380.0,BUK007,7.28,Bucks Creek,Bucks Creek below Diversion Dam near Bucks Lodge,,,,CH,SG,11403530,BUK,7.0,SAC,POINT (-121.23086690075611 39.90426767785566)
1380,1381.0,NFF045,45.36,North Fork Feather River,Sum of North Fork Feather River below Rock Creek Diversion Dam and Rock Creek Powerhouse near Storrie,,,,CH,SG,11403200/11408300,NFF,45.0,SAC,POINT (-121.27705701790055 39.98009003726017)
